timestamp,SY,AY,SO,AO,RA,RS,ARe,SRe,sum
1.0,1071.9127025000066,-7.660699228277331,-0.16945679320125,0.002468807472083333,7.77658781974479,-1070.8757183455364,-1.3752607916666667E-4,0.014252765870833333,1.0000000000000309
2.0,5.516722486817225E8,-9317300.856939768,-91769.4478963475,1552.6905106449026,9315890.620942172,-5.515878193124728E8,-142.25648270151657,7340.88061618387,0.9999997762606654
3.0,2.84201544911813E14,-7.531163578984663E12,-4.727630508632117E10,1.2551684152042785E9,7.530018679384264E12,-2.8415805052220744E14,-1.1026881455386342E8,3.7819154815617194E9,1.0703558921813965
4.0,1.464340358746693E20,-5.2847032469937633E18,-2.4358983456136548E16,8.808097589605158E14,5.2838984264598221E18,-1.4641162560055873E20,-7.598922501807327E13,1.9487093455580885E15,-5264.75
5.0,7.546190610397084E25,-3.445284703305253E24,-1.2552925034539509E22,5.7424752116222165E20,3.4447595533790046E24,-7.5450357457790995E25,-4.909759491413619E19,1.004278854701347E21,1.590689792E9
6.0,3.8894076943774387E31,-2.1468077202978116E30,-6.469946198812806E27,3.5782881682145935E26,2.146480347007869E30,-3.8888124644872456E31,-3.045552687907687E25,5.1764729688163795E26,-4.74954663460864E15
7.0,2.0049748200172089E37,-1.2973645610112168E36,-3.335232843826465E33,2.1624691861650416E32,1.2971666819827852E36,-2.0046679829066983E37,-1.8367890184953817E31,2.6686173871824056E32,-2.6993495302548184E21
8.0,1.0337223513801519E43,-7.66877557936143E41,-1.7195752219300853E39,1.2782569923013416E38,7.667605844160974E41,-1.0335641536451385E43,-1.0852179184658272E37,1.3759787179673701E38,1.4761550941472567E27
9.0,5.330502779279602E48,-4.457878995594486E47,-8.867179120231234E44,7.430596887008514E43,4.457199053915869E47,-5.3296870208518267E48,-6.311801008391462E42,7.095948424617604E43,-1.734185635193475E33
10.0,2.749169118133314E54,-2.557694201495035E53,-4.573185307249709E50,4.263307389392744E49,2.557304129432254E53,-2.7487483997439138E54,-3.625867615770138E48,3.6600141324746853E49,-1.9565613022330937E38
11.0,1.4180889269132299E60,-1.4521213284727756E59,-2.3589614508528413E56,2.4204886391874487E55,1.4518999012229377E59,-1.4178719119367639E60,-2.0621614081131167E54,1.8881168619284972E55,-1.2029662235389017E43
12.0,7.316003290612865E65,-8.173509732787279E64,-1.2170020373354194E62,1.3624183440362367E61,8.172263632146637E64,-7.314883708762782E65,-1.163177033958619E60,9.742018725432757E60,1.6451741429052329E50
13.0,3.774960452838508E71,-4.5675409947919836E70,-6.279569252430112E67,7.613525899224053E66,4.566844798876539E70,-3.7743827698832347E71,-6.515667447944321E65,5.027396996960368E66,-5.187662029375463E55
14.0,1.9481332516695622E77,-2.5368885311854264E76,-3.240679948390071E73,4.228691678946317E72,2.536501945656069E76,-1.947835132138576E77,-3.628363853657094E71,2.594846385237813E72,-9.168099403390709E60
15.0,1.005523633691138E83,-1.4016567959523502E82,-1.6726681985265217E79,2.3364011491083546E78,1.4014432586793952E82,-1.0053697622334045E83,-2.0102841955803294E77,1.3395362119277489E78,3.5878169991692246E66
16.0,5.190783192085418E88,-7.709132910393997E87,-8.634763387512392E84,1.2850268607717695E84,7.707958771824278E87,-5.1899888784005535E88,-1.1088829105138953E83,6.916265388570263E83,-3.5350960467834605E72
17.0,2.6800325886080184E94,-4.223176565618853E93,-4.458180632059228E90,7.03957994523901E89,4.22253353748739E93,-2.6796224865801053E94,-6.09298630605674E88,3.571603529294955E89,2.617195220114925E77
18.0,1.3839277423566765E100,-2.305399700479382E99,-2.3021363117404387E96,3.842859241472393E95,2.3050487791147154E99,-1.3837159758731785E100,-3.3364559481280292E94,1.8447147675816824E95,-1.988881978208699E84
19.0,7.147472123911726E105,-1.2545745250410217E105,-1.1889678836559535E102,2.0912471777913243E101,1.254383614691702E105,-7.146378450902829E105,-1.8214368459484798E100,9.529487475860396E100,-2.0683828815794405E90
20.0,3.6919582597729416E111,-6.808216762177426E110,-6.141500184339094E107,1.1348615141707125E107,6.807181064687587E110,-3.6913933459082376E111,-9.916402433246189E105,4.923615373037035E106,1.094491281940614E96
21.0,1.9073301686380605E117,-3.685353311437001E116,-3.1728065848340114E113,6.143122221010773E112,3.684792853847576E116,-1.9070383312442682E117,-5.385463267531271E111,2.544326469145554E112,4.804091162230437E101
22.0,9.855059898269374E122,-1.9903920750045994E122,-1.6393701428639E119,3.3177919008852066E118,1.9900894782858746E122,-9.853552031092272E122,-2.918247136332315E117,1.3150296576379884E118,2.5257153508590663E107
23.0,5.092797968652528E128,-1.0727601515594684E128,-8.47177150391918E124,1.7881896663754097E124,1.0725971137490828E128,-5.092018770079934E128,-1.578115625188127E123,6.79785777993997E123,8.231054616976592E112
24.0,2.6321879610784713E134,-5.770987745683205E133,-4.378594392042469E130,9.61969939620081E129,5.770110958129498E133,-2.6317852481491814E134,-8.518238591207883E128,3.514650991485527E129,4.023991448441468E118
25.0,1.3606301374406266E140,-3.0992058981856243E139,-2.2633824096981903E136,5.166092125950245E135,3.09873518996965E139,-1.360421973834716E140,-4.5900996621129885E134,1.8174635059300703E135,-7.377165120459537E123
26.0,7.034374156022564E145,-1.6617453398260677E145,-1.1701548758279909E142,2.7699793057059667E141,1.6614930372332722E145,-7.033297999940796E145,-2.4695337774763902E140,9.399879405824581E140,2.2927324838835937E129
27.0,3.6372443171872974E151,-8.89705538634792E150,-6.0504877720696976E147,1.4830597939878892E147,8.895704999039414E150,-3.6366878925184656E151,-1.3267248548190451E146,4.862410837595515E146,6.617231310631184E135
28.0,1.8809642555167755E157,-4.75711852220392E156,-3.128949021346568E153,7.929697636506756E152,4.756396733846941E156,-1.8806765173031566E157,-7.118140667119949E151,2.5156688515961244E152,1.108469757519361E141
29.0,9.728571762043333E162,-2.540390376849562E162,-1.6183299163659566E159,4.234609648572168E158,2.5400050588026497E162,-9.727083607066623E162,-3.81429179449652E157,1.301749396543814E158,-1.625162784366066E147
30.0,5.032427325393182E168,-1.3550468128677743E168,-8.371350354814715E164,2.258746392603967E164,1.3548413537505254E168,-5.031657561358317E168,-2.0415522011737453E163,6.737100061681681E163,1.107914853952223E153
