timestamp,s1,s2,s3,s4,s5,sum
320.0,0.42827061730697713,0.0743096077572785,0.12494912079403174,0.09065226288354453,0.021680030831739132,0.739861639573571
325.0,0.42263346026705373,0.0745729633120753,0.12549258988261341,0.0909976271705317,0.022142956515841628,0.7358395971481159
330.0,0.41707050289950703,0.07481957816514599,0.12600875866837935,0.0913227556237182,0.02260510425591999,0.7318266996126706
335.0,0.41158076854334613,0.07504981460173331,0.1264981719933936,0.09162807459987678,0.023066345933598843,0.7278231756719487
340.0,0.40616329339298307,0.07526402862084373,0.12696136582022538,0.09191400321218576,0.023526557070489663,0.7238292481167277
345.0,0.4008171263290223,0.0754625700342178,0.127398867364552,0.0921809534422124,0.023985616756883113,0.7198451339268876
350.0,0.39554132875127723,0.0756457825638241,0.12781119522587178,0.09242933025025256,0.024443407581640715,0.7158710443728664
355.0,0.3903349744139852,0.07581400393789842,0.12819885951635288,0.09265953168405006,0.02489981556326725,0.7119071851155538
360.0,0.3851971492631906,0.07596756598554898,0.12856236198784396,0.09287194898591881,0.0253547300821456,0.707953756304648
365.0,0.3801269512762692,0.0761067947299483,0.12890219615707235,0.09306696669829041,0.025808043813915955,0.7040109526754963
370.0,0.37512349030356446,0.07623201048013237,0.12921884742905462,0.09324496276770951,0.026259652663981666,0.7000789636444427
375.0,0.3701858879121082,0.0763435279214269,0.1295127932187446,0.09340630864729922,0.02670945570312416,0.696157973402703
380.0,0.36531327723139867,0.07644165620452084,0.1297845030709431,0.09355136939771821,0.0271573551042097,0.6922481610087906
385.0,0.3605048028012082,0.07652669903320637,0.13003443877849377,0.09368050378663104,0.027603256079971,0.6883497004795105
390.0,0.3557596204213945,0.07659895475080492,0.13026305449878856,0.09379406438671285,0.028047066821846923,0.6844627608795477
395.0,0.3510768970036881,0.07665871642529797,0.1304707968686065,0.0938923976722094,0.028488698439863746,0.6805875064096657
400.0,0.34645581042543183,0.07670627193318165,0.13065810511730894,0.09397584411407288,0.02892806490354181,0.6767240964935372
405.0,0.34189554938524425,0.07674190404206328,0.13082541117841404,0.094044738273694,0.029365082983811446,0.672872685863227
410.0,0.33739531326058375,0.07676589049201829,0.13097313979957298,0.0940994088952502,0.029799672195922448,0.6690334246433477
415.0,0.3329543119671871,0.07677850407572538,0.13110170865097043,0.09414017899668989,0.03023175474333156,0.6652064584339044
420.0,0.3285717658203583,0.07678001271739765,0.13121152843217068,0.094167365959372,0.030661255462552623,0.6613919283918512
425.0,0.32424690539808315,0.0767706795505271,0.1313030029774316,0.0941812816163803,0.031088101768954345,0.6575899713113765
430.0,0.3199789714059456,0.07675076299445972,0.1313765293595075,0.09418223233953107,0.03151222360349077,0.6538007197029346
435.0,0.31576721454382223,0.07672051682981815,0.13143249799196177,0.09417051912509318,0.031933553380349866,0.6500243018710452
440.0,0.3116108953743313,0.07668019027278855,0.13147129273001043,0.09414643767823856,0.03235202593550578,0.6462608419908746
445.0,0.3075092841930133,0.07663002804828829,0.1314932909699168,0.09411027849624168,0.032767578476160526,0.6425104601836206
450.0,0.3034616609002206,0.07657027046203055,0.13149886374695746,0.09406232695044546,0.033180150531061194,0.6387732725907151
455.0,0.29946731487469264,0.07650115347150192,0.1314883758319797,0.09400286336701162,0.03358968390167875,0.6350493914468646
460.0,0.2955255448487961,0.07642290875586885,0.13146218582656954,0.09393216310647265,0.033996122614234986,0.6313389251519422
465.0,0.2916356587854067,0.0763357637848284,0.1314206462568505,0.09385049664210267,0.034399412872564164,0.6276419783417524
470.0,0.28779697375641144,0.07623994188641867,0.1313641036659313,0.09375812963712403,0.03479950301179618,0.6239586519576816
475.0,0.2840088158228105,0.0761356623138041,0.1312928987050222,0.09365532302076636,0.03519634345284824,0.6202890433152515
480.0,0.280270519916397,0.0760231403110505,0.13120736622323792,0.09354233306319448,0.03558988665771237,0.6166332461715923
485.0,0.27658142972299427,0.07590258717790441,0.13110783535610587,0.09341941144932145,0.035980087085525955,0.612991350791852
490.0,0.27294089756723,0.07577421033359158,0.1309946296127975,0.09328680535152266,0.036366901149413114,0.6093634440145549
495.0,0.2693482842988272,0.07563821337964846,0.1308680669621009,0.09314475750126679,0.036750287174084545,0.6057496093159279
500.0,0.2658029591803914,0.07549479616180113,0.13072845991715185,0.09299350625967914,0.03713020535418384,0.6021499268732075
505.0,0.2623042997766756,0.07534415483090531,0.1305761156189411,0.09283328568705276,0.0375066177133684,0.5985644736269431
510.0,0.25885169184530216,0.07518648190296133,0.13041133591861476,0.09266432561132225,0.03787948806411327,0.5949933233423137
515.0,0.2554445292289233,0.07502196631821738,0.13023441745858444,0.09248685169551539,0.03824878196822642,0.591436546669467
520.0,0.2520822137488011,0.07485079349937446,0.13004565175246446,0.09230108550419722,0.03861446669806401,0.5878942112029012
525.0,0.24876415509978814,0.0746731454089061,0.12984532526385179,0.09210724456892089,0.03897651119843465,0.5843663815399016
530.0,0.24548977074669065,0.07448920060550575,0.12963371948396543,0.09190554245269979,0.03933488604918152,0.5808531193380432
535.0,0.24225848582199558,0.07429913429967465,0.12941111100816097,0.09169618881351488,0.03968956342843156,0.5773544833717776
540.0,0.23906973302494397,0.07410311840846265,0.12917777161133617,0.09147938946687119,0.040040517076501046,0.573870529588115
545.0,0.23592295252193277,0.07390132160937446,0.12893396832224305,0.09125534644741716,0.04038772226044709,0.5704013111614145
550.0,0.2328175918482276,0.07369390939345345,0.12867996349672178,0.09102425806964026,0.040731155739254635,0.5669468785472978
555.0,0.22975310581096922,0.07348104411755511,0.1284160148898716,0.09078631898765228,0.04107079572964881,0.563507279535697
560.0,0.22672895639345683,0.0732628850558219,0.12814237572717352,0.09054172025407732,0.04140662187252253,0.5600825593030521
565.0,0.22374461266069093,0.07303958845037138,0.12785929477457975,0.09029064937805553,0.041738615199969575,0.5566727604636671
570.0,0.22079955066615983,0.07281130756120896,0.12756701640758397,0.09003329038237524,0.04206675810291325,0.5532779231202413
575.0,0.2178932533598529,0.07257819271537677,0.12726578067928715,0.08976982385974613,0.04239103429932114,0.549898084913584
580.0,0.2150252104974847,0.07234039135534971,0.12695582338747266,0.08950042702822576,0.04271142880299647,0.5465332810715293
585.0,0.21219491855091374,0.07209804808668985,0.12663737614070494,0.08922527378581181,0.04302792789293676,0.5431835444570571
590.0,0.20940188061974077,0.07185130472496998,0.1263106664234651,0.08894453476421195,0.043340519083250616,0.5398489056156385
595.0,0.20664560634407023,0.07160030034197712,0.1259759176603373,0.08865837738180327,0.04364919109362361,0.5365293928218116
600.0,0.20392561181842025,0.0713451713112064,0.12563334927925884,0.08836696589579301,0.04395393382032442,0.5332250321250029
605.0,0.2012414195067658,0.07108605135265599,0.1252831767738477,0.08807046145359218,0.04425473830774235,0.5299358473946041
610.0,0.19859255815869997,0.070823071576933,0.12492561176481995,0.08776902214341323,0.04455159672044773,0.5266618603643138
615.0,0.19597856272669892,0.07055636052868096,0.12456086206051013,0.08746280304410334,0.04484450231576664,0.52340309067576
620.0,0.1933989742844757,0.0702860442293383,0.12418913171650721,0.08715195627422416,0.04513344941686162,0.520159555921407
625.0,0.1908533399464089,0.07001224621923817,0.12381062109441841,0.08683663104038891,0.04541843338631005,0.5169312716867644
630.0,0.1883412127880318,0.06973508759905894,0.12342552691977346,0.08651697368486776,0.04569945060017222,0.5137182515919042
635.0,0.18586215176756782,0.06945468707063522,0.12303404233908102,0.08619312773247195,0.045976498422541014,0.510520507332297
640.0,0.18341572164849929,0.06917116097713857,0.1226363569760496,0.0858652339367272,0.046249575180565314,0.5073380487189799
645.0,0.18100149292315493,0.06888462334263738,0.12223265698698443,0.08553343032534656,0.04651868013993945,0.5041708837180627
650.0,0.1786190417373033,0.06859518591104498,0.12182312511537215,0.0851978522450132,0.04678381348085104,0.5010190184895846
655.0,0.17626794981573896,0.06830295818446505,0.12140794074566459,0.0848586324054827,0.047044976274379674,0.497882457425731
660.0,0.17394780438884774,0.0680080474609432,0.12098727995627308,0.08451590092301518,0.04730217045933907,0.4947612031884183
665.0,0.17165819812013902,0.0677105588716335,0.12056131557178432,0.08416978536314661,0.04755539881955545,0.4916552567462589
670.0,0.1693987290347315,0.0674105954173886,0.12013021721440888,0.08382041078280922,0.04780466496157487,0.48856461741091306
675.0,0.16716900044878058,0.06710825800478191,0.11969415135467311,0.08346789977181032,0.04804997329279252,0.4854892828728385
680.0,0.16496862089983447,0.06680364548157043,0.11925328136136523,0.08311237249367884,0.048291328999997024,0.48242924923644603
685.0,0.16279720407810705,0.0664968546716062,0.11880776755074604,0.08275394672588886,0.04852873802832284,0.479384511054671
690.0,0.1606543687586554,0.06618798040920475,0.11835776723503472,0.08239273789946923,0.048762207060604065,0.4763550613629682
695.0,0.15853973873445004,0.06587711557297864,0.11790343477017992,0.08202885913800809,0.048991743497123,0.47334089171273963
700.0,0.156452942750326,0.0655643511191437,0.11744492160292638,0.08166242129606126,0.0492173554357469,0.47034199220420425
705.0,0.15439361443780353,0.06524977611430623,0.11698237631718678,0.08129353299697312,0.049439051652446504,0.46735835151871613
710.0,0.1523613922507665,0.06493347776773836,0.11651594467972896,0.08092230067011849,0.04965684158218997,0.4643899569505423
715.0,0.15035591940198756,0.06461554146314971,0.1160457696851881,0.08054882858757412,0.049870735300206,0.4614367944381055
720.0,0.14837684380048877,0.0642960507899623,0.11557199160041319,0.08017321890022786,0.05008074350361001,0.45849884859470214
725.0,0.14642381798972667,0.06397508757409641,0.11509474800815775,0.07979557167333408,0.05028687749338727,0.45557610273870214
730.0,0.14449649908659115,0.06365273190827464,0.11461417385012346,0.07941598492152308,0.05048914915672704,0.4526685389232393
735.0,0.14259454872120708,0.06332906218185115,0.11413040146936643,0.07903455464327266,0.05068757094970189,0.44977613796539917
740.0,0.1407176329775284,0.06300415511017332,0.1136435606520748,0.07865137485484971,0.0508821558802864,0.44689887947491264
745.0,0.1388654223347141,0.06267808576348272,0.11315377866872678,0.07826653762372948,0.05107291749170949,0.4440367418823626
750.0,0.13703759160927592,0.06235092759536217,0.11266118031463777,0.07788013310150028,0.0512598698461349,0.441189702466911
755.0,0.13523381989798744,0.06202275247073587,0.11216588794990545,0.0774922495562611,0.051443027508664196,0.43835773738355405
760.0,0.13345379052154474,0.06169363069342894,0.11166802153876115,0.07710297340451955,0.051622405531656944,0.4355408216899113
765.0,0.13169719096896848,0.06136363103329327,0.11116769868833619,0.07671238924259748,0.051798019439362665,0.43273892937255815
770.0,0.12996371284273803,0.061032820752905906,0.11066503468685122,0.0763205798775515,0.051969885212859335,0.42995203337290605
775.0,0.1282530518046475,0.06070126563384644,0.11016014254123714,0.07592762635761556,0.05213801927529323,0.42718010561263986
780.0,0.12656490752237468,0.06036903000255971,0.10965313301419524,0.07553360800217242,0.05230243847741506,0.4244231170187171
785.0,0.12489898361675308,0.06003617675581001,0.10914411466070498,0.07513860243126116,0.05246316008340728,0.42168103754793645
790.0,0.12325498760973823,0.05970276738573278,0.10863319386398693,0.07474268559462748,0.05262020175699776,0.4189538362110832
795.0,0.12163263087305862,0.05936886200449004,0.10812047487092892,0.07434593180032334,0.052773581547854824,0.41624148109665576
800.0,0.12003162857754275,0.059034519368535224,0.1076060598269828,0.07394841374286286,0.05292331787825896,0.41354393939418266
805.0,0.11845169964311304,0.05869979690249348,0.10709004881053949,0.07355020253094074,0.053069429530046466,0.4108611774171332
810.0,0.11689256668943798,0.058364750722663096,0.10657253986678977,0.07315136771471983,0.05321193563182033,0.40819316062543104
815.0,0.11535395598723386,0.0580294356601437,0.10605362904107812,0.07275197731269402,0.05335085564642384,0.4055398536475735
820.0,0.11383559741020743,0.05769390528359691,0.1055334104117568,0.0723520978381329,0.05348620935867247,0.4029012203023665
825.0,0.11233722438763122,0.05735821192164487,0.10501197612254742,0.07195179432511421,0.053618016863339404,0.4002772236202771
830.0,0.11085857385754296,0.057022406684912215,0.1044894164144169,0.07155113035415024,0.053746298553390685,0.397667825864413
835.0,0.10939938622056113,0.056686539487716646,0.10396581965697486,0.0711501680774141,0.053871075108465304,0.395072988551132
840.0,0.10795940529430838,0.05635065906941358,0.10344127237939928,0.07074896824357181,0.05399236748359636,0.3924926724702894
845.0,0.10653837826843485,0.05601481301539996,0.10291585930089707,0.07034759022222606,0.05411019689816886,0.3899268377051268
850.0,0.10513605566023349,0.05567904777778237,0.10238966336070641,0.06994609202797732,0.0542245848251103,0.38737544365180987
855.0,0.1037521912708396,0.055343408695714545,0.10186276574764715,0.06954453034410803,0.054335552980309766,0.3848384490386191
860.0,0.10238654214200694,0.055007940015409214,0.10133524592922598,0.0691429605458953,0.0544431233122618,0.38231581194479924
865.0,0.10103886851345277,0.05467268490982921,0.10080718168030267,0.06874143672355786,0.054547317991931,0.37980748981907353
870.0,0.09970893378076424,0.05433768549806265,0.10027864911132357,0.06834001170484237,0.05464815940283357,0.3773134394978264
875.0,0.098396504453859,0.05400298286438697,0.09974972269612876,0.06793873707725478,0.05474567013133199,0.3748336172229615
880.0,0.09710135011599243,0.05366861707702653,0.0992204752993388,0.06753766320994166,0.05483987295713919,0.37236797865943866
885.0,0.09582324338330457,0.05333462720660839,0.09869097820332721,0.06713683927522693,0.05493079084402843,0.36991647891249557
890.0,0.09456195986489942,0.0530010513443208,0.09816130113478465,0.066736313269809,0.05501844693074536,0.36747907254455925
895.0,0.09331727812344975,0.05266792661977894,0.0976315122908805,0.06633613203562345,0.055102864522118745,0.3650557135918514
900.0,0.09208897963632044,0.05233528921860231,0.0971016783650279,0.06593634128037602,0.0551840670803663,0.362646355580693
905.0,0.09087684875720353,0.052003174399708155,0.09657186457225761,0.06553698559775109,0.0552620782165922,0.36025095154351255
910.0,0.08968067267825827,0.05167161651232521,0.09604213467420669,0.06513810848730021,0.05533692168247296,0.35786945403456333
915.0,0.0885002413927495,0.051340649012731984,0.09551255100372724,0.06473975237401568,0.05540862136212825,0.3555018151453527
920.0,0.0873353476581778,0.05101030448072382,0.09498317448912078,0.06434195862759362,0.055477201264173485,0.3531479865197895
925.0,0.0861857869598949,0.05068061463581276,0.09445406467800373,0.06394476758139139,0.055542685513950876,0.35080791936905364
930.0,0.08505135747519815,0.05035161035316437,0.09392527976080918,0.06354821855108377,0.055605098345935806,0.3484815644861913
935.0,0.08393186003789745,0.05002332167927542,0.09339687659393033,0.06315234985302239,0.055664464096315446,0.34616887226044096
940.0,0.08282709810334857,0.04969577784739644,0.09286891072251059,0.06275719882230299,0.05572080719573646,0.34386979269129503
945.0,0.08173687771394687,0.04936900729270297,0.09234143640288564,0.06236280183054464,0.055774152162218885,0.341584275402299
950.0,0.08066100746507508,0.04904303766721939,0.09181450662468231,0.061969194303385426,0.055824523594233094,0.33931226965459527
955.0,0.07959929847149932,0.048717895854499024,0.09128817313257934,0.061576410737698706,0.05587194616393702,0.33705372436021347
960.0,0.07855156433420747,0.048393607984064314,0.09076248644773484,0.06118448471853421,0.0559164446105707,0.33480858809511155
965.0,0.07751762110768401,0.04807019944561063,0.09023749588888536,0.06079344893578803,0.05595804373400532,0.33257680911197335
970.0,0.07649728726761561,0.04774769490297741,0.08971324959312113,0.060403335200605604,0.055996768388444015,0.33035833535276377
975.0,0.07549038367902179,0.0474261183078901,0.08918979453634246,0.060014174461521644,0.05603264347627161,0.3281531144610476
980.0,0.07449673356480513,0.0471054929134765,0.08866717655340157,0.05962599682034103,0.05606569394205067,0.32596109379407495
985.0,0.07351616247471532,0.04678584128756084,0.08814544035793469,0.05923883154776448,0.05609594476666114,0.32378222043463645
990.0,0.07254849825472182,0.04646718532573905,0.0876246295618887,0.05885270709876284,0.056123420961581044,0.3216164412026934
995.0,0.0715935710167896,0.04614954626423863,0.087104786694747,0.05846765112770385,0.056148147563305606,0.3194637026667847
1000.0,0.0706512131090528,0.04583294469256629,0.08658595322245863,0.058083690503234926,0.05617014962790229,0.31732395115521494
1005.0,0.06972125908638084,0.04551740056594669,0.08606816956607528,0.057700851322925864,0.05618945222569927,0.31519713276702793
1010.0,0.0688035456813321,0.04520293321755552,0.08555147512010021,0.057319158927674876,0.05620608043610491,0.31308319338276763
1015.0,0.06789791177548979,0.044889561370549974,0.08503590827055334,0.0569386379158816,0.05622005934255574,0.31098207867503047
1020.0,0.06700419837117527,0.04457730314989979,0.08452150641275666,0.056559312157390615,0.05623141402759074,0.3088937341188131
1025.0,0.06612224856353353,0.04426617609402198,0.084008305968844,0.0561812048072089,0.05624016956804948,0.3068181050016579
1030.0,0.06525190751298625,0.043956197166222094,0.08349634240499916,0.05580433831900062,0.05624635103039176,0.30475513643359986
1035.0,0.06439302241804731,0.0436473827659452,0.08298565024842638,0.05542873445836262,0.056249983466136674,0.3027047733569182
1040.0,0.06354544248849624,0.04333974873983936,0.08247626310405702,0.05505441431588396,0.05625109190741879,0.30066696055569536
1045.0,0.0627090189189047,0.04303331039263456,0.0819682136709963,0.054681398319992726,0.05624970136265919,0.29864164266518745
1050.0,0.061883604862511446,0.04272808249783993,0.08146153375871396,0.05430970624959333,0.05624583681234934,0.296628764181008
1055.0,0.061069055405441185,0.042424079308262024,0.08095625430298242,0.0539393572464975,0.056239523204945664,0.2946282694681288
1060.0,0.060265227541262734,0.04212131456634699,0.08045240538156634,0.053570369827652044,0.056230785452872634,0.29264010276970076
1065.0,0.0594719801458821,0.04181980151434928,0.07995001622966696,0.05320276189716649,0.05621964842863251,0.2906642082156974
1070.0,0.05868917395276603,0.04151955290432964,0.07944911525512503,0.05283655075814363,0.05620613696101955,0.2887005298313839
1075.0,0.05791667152849165,0.04122058100798494,0.07894973005338575,0.05247175312431598,0.056190275831436855,0.28674901154561516
1080.0,0.05715433724861797,0.040922897626312585,0.07845188742222915,0.05210838513149105,0.05617208977031375,0.28480959719896454
1085.0,0.05640203727387499,0.04062651409911192,0.07795561337626951,0.051746462348808385,0.056151603453622,0.2828822305516868
1090.0,0.05565963952666613,0.04033144131432526,0.07746093316122701,0.0513859997898112,0.05612884149948877,0.2809668552915184
1095.0,0.05492701366788011,0.040037689717220985,0.07696787126797512,0.05102701192333542,0.05610382846490458,0.2790634150413162
1100.0,0.05420403107400788,0.039745269319421156,0.07647645144636682,0.05066951268421898,0.0560765888425245,0.2771718533665393
1105.0,0.053490564814560874,0.03945418970777611,0.07598669671884314,0.05031351548383402,0.05604714705756062,0.2752921137825748
1110.0,0.052786489629786416,0.03916446005308836,0.07549862939382702,0.04995903322044473,0.05601552746476423,0.27342413976191077
1115.0,0.05209168190867651,0.03887608911868817,0.07501227107890568,0.04960607828939354,0.05598175434549583,0.27156787474115973
1120.0,0.051406019667266045,0.038589085268863135,0.07452764269380466,0.04925466259311815,0.05594585190488136,0.26972326212793335
1125.0,0.050729382527216677,0.03830345647714397,0.07404476448315661,0.04890479755100213,0.05590784426905295,0.26789024530757233
1130.0,0.05006165169468261,0.038019210334448855,0.07356365602906775,0.04855649410906157,0.055867755482472525,0.2660687676497333
1135.0,0.04940270993945453,0.037736354057088486,0.07308433626348508,0.04820976274947024,0.05582560950533666,0.264258772514835
1140.0,0.04875244157437808,0.03745489449463397,0.07260682348036715,0.04786461349992582,0.05578143021106114,0.2624602032603662
1145.0,0.04811073243504324,0.03717483813764981,0.07213113534766145,0.047521055942859596,0.05573524138384357,0.26067300324705767
1150.0,0.04747746985974105,0.036896191125294006,0.07165728891909119,0.04717909922449195,0.055687066716302594,0.2588971158449208
1155.0,0.04685254266968413,0.03661895925278737,0.07118530064575417,0.04683875206373619,0.055636929807192106,0.257132484439154
1160.0,0.046235841149487596,0.03634314797875413,0.07071518638753675,0.04650002276095283,0.055584854159189095,0.2553790524359204
1165.0,0.04562725702790684,0.03606876243243587,0.07024696142434546,0.04616291920655681,0.05553086317675354,0.2536367632679985
1170.0,0.04502668345882891,0.03579580742078066,0.06978064046715901,0.045827448889479754,0.055474980164059,0.25190556040030737
1175.0,0.044434015002514045,0.03552428743540952,0.06931623766890338,0.045493618905489634,0.05541722832299245,0.25018538733530904
1180.0,0.04384914760708415,0.03525420665946204,0.06885376663515255,0.04516143596536994,0.055357630751221965,0.24847618761829066
1185.0,0.043271978590254924,0.03498556897432301,0.06839324043465755,0.044830906402960564,0.055296210440330916,0.24677790484252696
1190.0,0.04270240662130842,0.03471837796623212,0.0679346716097062,0.04450203618306255,0.05523299027401733,0.24509048265432665
1195.0,0.042140331703302926,0.034452636932778315,0.06747807218631631,0.044174830909208734,0.05516799302635709,0.24341386475796337
