timestamp,SYSp,AYSp,SOSp,AOSp,RASp,RSSp,AReSp,SReSp,SYLp,AYLp,SOLp,AOLp,RALp,RSLp,AReLp,SReLp,Op,sum
924.0,0.39727848141790706,0.1592195334311332,0.06192470061306398,0.024770626507083254,1.5443131101340478E-5,8.108259387300406E-4,4.207120028325851E-6,1.0517503664284115E-5,0.011220364574037885,0.004488337496231031,0.0017456049335363916,6.982478237948699E-4,2.0187646833492905E-8,5.442640684375855E-7,1.1859256028717411E-7,2.9647893984187826E-7,0.33781212998647364,1.0000000000000009
925.0,0.3970364687464299,0.1591225406425985,0.06195285975602175,0.024781889709342773,1.5433722669784345E-5,8.103319803018622E-4,4.209037902118092E-6,1.0522298529462882E-5,0.011213529392393482,0.00448560330680832,0.001746398588083061,6.985652820455251E-4,2.0175347365670286E-8,5.439324858618137E-7,1.1864661641173684E-7,2.966140816541333E-7,0.3381206681683429,1.0000000000000007
926.0,0.39679461467532856,0.15902561141723917,0.061980959855228515,0.024793129294400217,1.5424320404459596E-5,8.098383455977814E-4,4.2109517584657755E-6,1.0527083350911755E-5,0.01120669869011081,0.004482870909206826,0.0017471905783988293,6.988820746061608E-4,2.016305595917456E-8,5.436011206034138E-7,1.1870055929795046E-7,2.967489403695309E-7,0.33842906259069383,1.0000000000000009
927.0,0.396552919093783,0.1589287457106412,0.06200900097518625,0.024804345288056164,1.541492430105736E-5,8.093450343915918E-4,4.212861601757032E-6,1.053185813960114E-5,0.011199872464059983,0.004480140302174541,0.001747980906301797,6.991982022040153E-4,2.0150772608372388E-8,5.432699725105274E-7,1.1875438906950271E-7,2.968835162972911E-7,0.3387373133205093,1.0000000000000009
928.0,0.39631138189105447,0.15883194347842322,0.062036983180337096,0.024815537716087264,1.5405534355271923E-5,8.088520464572535E-4,4.214767436375919E-6,1.0536622906491265E-5,0.011193050711113416,0.004477411484460378,0.0017487695736083766,6.99513665565652E-4,2.013849730763459E-8,5.429390414314075E-7,1.1880810584996652E-7,2.97017809746347E-7,0.3390454204247412,1.0000000000000009
929.0,0.39607000295648565,0.15873520467623645,0.062064906535063386,0.02482670660424624,1.5396150562800735E-5,8.083593815688924E-4,4.2166692667024265E-6,1.054137766253219E-5,0.011186233428145818,0.004474684454814166,0.0017495565821332953,6.998284654169603E-4,2.0126230051336104E-8,5.426083272144188E-7,1.1886170976280023E-7,2.9715182102534505E-7,0.33935338397030984,1.0000000000000009
930.0,0.39582878217950035,0.15863852925976463,0.0620927711036877,0.024837851978261924,1.5386772919344404E-5,8.078670395008003E-4,4.218567097112479E-6,1.0546122418663809E-5,0.011179420612034195,0.004471959211986655,0.0017503419336895962,7.001426024831557E-4,2.0113970833856E-8,5.422778297080372E-7,1.1891520093134756E-7,2.972855504426452E-7,0.33966120402410477,1.0000000000000007
931.0,0.39558771944960364,0.15854191718472407,0.06212057695047295,0.02484897386383926,1.53774014206067E-5,8.073750200274346E-4,4.220460931977942E-6,1.0550857185815866E-5,0.011172612259657844,0.00446923575472951,0.00175112563008864,7.004560774887808E-4,2.0101719649577477E-8,5.419475487608498E-7,1.1896857947883778E-7,2.9741899830632146E-7,0.3399688806529841,1.0000000000000007
932.0,0.3953468146563817,0.15844536840686363,0.062148324139622374,0.024860072286659346,1.5368036062294548E-5,8.068833229234185E-4,4.222350775666624E-6,1.0555581974907962E-5,0.011165808367898353,0.004466514081795313,0.0017519076731401055,7.007688911577057E-4,2.0089476492887858E-8,5.416174842215553E-7,1.1902184552838577E-7,2.975521649241616E-7,0.34027641392377483,1.0000000000000009
933.0,0.3951060676895018,0.1583488828819646,0.06217601273527964,0.024871147272379435,1.5358676840118014E-5,8.063919479635406E-4,4.224236632542277E-6,1.0560296796849564E-5,0.0111590089336396,0.004463794191937562,0.0017526880646519926,7.010810442131286E-4,2.0077241358178595E-8,5.412876359389629E-7,1.190749992029922E-7,2.9768505060366805E-7,0.3405838039032729,1.0000000000000009
934.0,0.39486547843871217,0.15825246056584077,0.062203642801528854,0.024882198846632966,1.5349323749790324E-5,8.059008949227548E-4,4.226118506964605E-6,1.0565001662540014E-5,0.011152213953767748,0.0044610760839106705,0.0017534668064306225,7.013925373775763E-4,2.006501423984525E-8,5.409580037619931E-7,1.1912804062554353E-7,2.978176556520575E-7,0.3408910506582431,1.0000000000000009
935.0,0.394625046793842,0.15815610141433836,0.06223121440239466,0.024893227035029587,1.533997678702785E-5,8.054101635761803E-4,4.227996403289263E-6,1.0569696582868533E-5,0.01114542342517125,0.004458359756469965,0.0017542439002806397,7.017033713729049E-4,2.0052795132287497E-8,5.406285875396773E-7,1.1918096991881214E-7,2.9794998037626175E-7,0.3411981542554191,1.0000000000000007
936.0,0.39438477264480143,0.158059805383336,0.06225872760184225,0.02490423186315517,1.5330635947550108E-5,8.049197536991013E-4,4.2298703258678655E-6,1.0574381568714238E-5,0.011138637344740842,0.004455645208371686,0.001755019348005013,7.020135469203005E-4,2.0040584029909124E-8,5.402993871211577E-7,1.1923378720545646E-7,2.980820250829275E-7,0.34150511476150347,1.0000000000000009
937.0,0.3941446558815813,0.1579635724287447,0.062286182463777436,0.02491521335657183,1.532130122707975E-5,8.044296650669672E-4,4.231740279047987E-6,1.0579056630946143E-5,0.011131855709369537,0.004452932438372987,0.0017557931514050379,7.023230647402795E-4,2.002838092711804E-8,5.399704023556874E-7,1.1928649260802104E-7,2.9821379007841683E-7,0.3418119322431677,1.000000000000001
938.0,0.39390469639425335,0.15786740250650788,0.062313579052046694,0.02492617154081795,1.5311972621342586E-5,8.03939897455392E-4,4.233606267173162E-6,1.0583721780423173E-5,0.011125078515952635,0.004450221445231935,0.0017565653122803367,7.026319255526893E-4,2.001618581832624E-8,5.3964163309263E-7,1.1933908624893666E-7,2.983452756688074E-7,0.3421186067670522,1.0000000000000009
939.0,0.3936648940729699,0.15777129557260125,0.06234091743043722,0.024937106441408206,1.5302650126067544E-5,8.034504506401546E-4,4.235468294582897E-6,1.0588377027994173E-5,0.011118305761387713,0.004447512227707507,0.0017573358324288611,7.029401300767089E-4,2.0003998697949836E-8,5.393130791814598E-7,1.1939156825052043E-7,2.984764821598926E-7,0.3424251383997664,1.0000000000000009
940.0,0.3934252488079639,0.15767525158303286,0.06236819766267698,0.02494801808383357,1.52933337369867E-5,8.029613243971983E-4,4.237326365612666E-6,1.0593022384497913E-5,0.011111537442574626,0.004444804784559592,0.0017581047136468934,7.032476790308497E-4,1.999181956040903E-8,5.389847404717615E-7,1.1944393873497587E-7,2.9860740985718196E-7,0.34273152720788863,1.0000000000000009
941.0,0.39318576048954906,0.15757927049384307,0.06239541981243476,0.024958906493561358,1.5284023449835255E-5,8.024725185026311E-4,4.239180484593918E-6,1.0597657860763096E-5,0.011104773556415499,0.004442099114548988,0.0017588719577290475,7.035545731329556E-4,1.997964840012813E-8,5.386566168132304E-7,1.1949619782439305E-7,2.9873805906590127E-7,0.3430377732579662,1.0000000000000009
942.0,0.3929464290081193,0.1574833522611045,0.06242258394332021,0.02496977169603522,1.5274719260351548E-5,8.019840327327252E-4,4.241030655854082E-6,1.0602283467608374E-5,0.011098014099814738,0.004439395216437404,0.0017596375664682708,7.038608131002039E-4,1.996748521153553E-8,5.383287080556719E-7,1.1954834564074865E-7,2.9886843009099294E-7,0.34334387661651544,1.0000000000000009
943.0,0.3927072542541493,0.157387496840922,0.06244969011888392,0.024980613716675187,1.526542116427704E-5,8.014958668639173E-4,4.242876883716564E-6,1.0606899215842347E-5,0.011091259069679017,0.004436693088987457,0.0017604015416558454,7.041663996491058E-4,1.995532998906371E-8,5.380010140490019E-7,1.1960038230590605E-7,2.9899852323711613E-7,0.3436498373500217,1.0000000000000007
944.0,0.392468236118194,0.15729170418943264,0.062476738402617436,0.02499143258087767,1.525612915735633E-5,8.010080206728076E-4,4.244719172500758E-6,1.0611505116263582E-5,0.01108450846291728,0.004433992730962672,0.0017611638850813895,7.044713334955071E-4,1.994318272714925E-8,5.376735346432461E-7,1.1965230794161547E-7,2.99128338808647E-7,0.3439556555249393,1.000000000000001
945.0,0.3922293744908885,0.15719597426280568,0.06250372885795334,0.0250022283140155,1.524684323533712E-5,8.00520493936161E-4,4.2465575265220455E-6,1.061610117966061E-5,0.011077762276440743,0.004431294141127481,0.0017619245985328593,7.047756153545884E-4,1.9931043420232804E-8,5.373462696885407E-7,1.1970412266951405E-7,2.9925787710967914E-7,0.3442613312076916,1.0000000000000009
946.0,0.3919906692629485,0.1571003070172426,0.0625306615482653,0.02501300094143793,1.5237563393970252E-5,8.000332864309056E-4,4.248391950091798E-6,1.0620687416811946E-5,0.011071020507162885,0.004428597318247224,0.0017626836837965497,7.050792459408664E-4,1.991891206275911E-8,5.370192190351318E-7,1.1975582661112591E-7,2.9938713844402354E-7,0.34456686446467105,1.0000000000000007
947.0,0.3917521203251697,0.15700470240897693,0.06255753653686809,0.025023750488470674,1.5228289629009675E-5,7.995463979341337E-4,4.250222447517383E-6,1.062526383848609E-5,0.011064283151999452,0.0044259022610881465,0.0017634411426570966,7.053822259681935E-4,1.9906788649176976E-8,5.36692382533375E-7,1.1980741988786234E-7,2.9951612311520907E-7,0.3448722553622392,1.0000000000000009
948.0,0.391513727568428,0.15690916039427444,0.06258435388701768,0.02503447698041591,1.5219021936212459E-5,7.990598282231011E-4,4.252049023102169E-6,1.0629830455441543E-5,0.011057550207868453,0.0044232089684174,0.0017641969768974774,7.056845561497593E-4,1.9894673173939293E-8,5.363657600337364E-7,1.1985890262102177E-7,2.9964483142648247E-7,0.3451775039667266,1.0000000000000007
949.0,0.39127549088367936,0.15681368092943287,0.06261111366191126,0.025045180442552314,1.5209760311338793E-5,7.985735770752269E-4,4.253871681145523E-6,1.0634387278426805E-5,0.011050821671690155,0.004420517439003039,0.0017649511882990136,7.059862371980906E-4,1.988256563150303E-8,5.360393513867914E-7,1.1991027493178998E-7,2.9977326368080895E-7,0.34548261034443295,1.0000000000000009
950.0,0.39103741016195975,0.15671826397078215,0.06263781592468731,0.025055860900135066,1.5200504750151967E-5,7.980876442680938E-4,4.25569042594282E-6,1.0638934318180392E-5,0.011044097540387094,0.004417827671614024,0.001765703778641371,7.062872698250523E-4,1.9870466016329205E-8,5.357131564432251E-7,1.1996153694124017E-7,2.9990142018087213E-7,0.345787574561627,1.0000000000000007
951.0,0.39079948529438524,0.15662290947468419,0.06266446073842566,0.02506651837839589,1.519125524841839E-5,7.976020295794474E-4,4.257505261785442E-6,1.0643471585430845E-5,0.011037377810884054,0.004415139665020217,0.0017664547497025617,7.065876547418475E-4,1.9858374322882913E-8,5.353871750538324E-7,1.20012688770333E-7,3.000293012290744E-7,0.3460923966845467,1.0000000000000009
952.0,0.39056171617215163,0.15652761739753293,0.06269104816614747,0.025077152902543056,1.5182011801907575E-5,7.971167327871968E-4,4.259316192960785E-6,1.0647999090896733E-5,0.011030662480108082,0.004412453417992384,0.001767204103258946,7.068873926590187E-4,1.9846290545633317E-8,5.350614070695175E-7,1.200637305399168E-7,3.001569071275371E-7,0.34639707677939907,1.0000000000000007
953.0,0.39032410268653467,0.15643238769575432,0.06271757827081538,0.025087764497761407,1.5172774406392134E-5,7.966317536694139E-4,4.26112322375226E-6,1.0652516845286667E-5,0.011023951544988479,0.004409768929302193,0.001767951841085233,7.07186484286448E-4,1.9834214679053628E-8,5.347358523412941E-7,1.2011466237072753E-7,3.002842381781009E-7,0.34670161491236035,1.0000000000000009
954.0,0.3900866447288898,0.15633722032580627,0.0627440511153335,0.025098353189212386,1.5163543057647791E-5,7.961470920043331E-4,4.262926358439299E-6,1.0657024859299306E-5,0.011017245002456795,0.004407086197722212,0.0017686979649544825,7.074849303333577E-4,1.9822146717621113E-8,5.344105107202853E-7,1.2016548438338898E-7,3.0041129468232597E-7,0.34700601114957585,1.0000000000000009
955.0,0.3898493421906523,0.1562421152441787,0.06277046676254748,0.025108919002034043,1.515431775145336E-5,7.956627475703521E-4,4.264725601297355E-6,1.0661523143623363E-5,0.01101054284944684,0.004404405222025911,0.0017694424766381063,7.077827315083111E-4,1.98100866558171E-8,5.340853820577232E-7,1.202161966984128E-7,3.005380769414922E-7,0.3473102655571601,1.0000000000000009
956.0,0.38961219496333704,0.15614707240739334,0.06279682527524454,0.02511946196134107,1.514509848359076E-5,7.95178720146031E-4,4.266520956597907E-6,1.0666011708937621E-5,0.011003845082894663,0.0044017260009876595,0.00177018537790587,7.080798885192124E-4,1.979803448812696E-8,5.337604662049494E-7,1.2026679943619871E-7,3.006645852565993E-7,0.3476143782011969,1.0000000000000004
957.0,0.38937520293853856,0.15605209177200394,0.06282312671615355,0.025129982092224806,1.5135885249845003E-5,7.946950095100925E-4,4.268312428608465E-6,1.0670490565910932E-5,0.01099715169973857,0.004399048533382726,0.0017709266705258936,7.083764020733084E-4,1.9785990209040114E-8,5.334357630134142E-7,1.2031729271703444E-7,3.0079081992836753E-7,0.34791834914773917,1.0000000000000009
958.0,0.3891383660079308,0.15595717329459607,0.06284937114794507,0.025140479419753278,1.512667804600419E-5,7.942116154414212E-4,4.270100021592573E-6,1.0674959725202237E-5,0.010990462696919105,0.004396372817987277,0.001771666356264654,7.08672272877188E-4,1.9773953813050026E-8,5.331112723346773E-7,1.2036767666109593E-7,3.0091678125723723E-7,0.3482221784628091,1.0000000000000009
959.0,0.3889016840632673,0.15586231693178718,0.0628755586332314,0.02515095396897119,1.511747686785952E-5,7.937285377190645E-4,4.27188373980981E-6,1.0679419197460565E-5,0.010983778071379065,0.004393698853578378,0.001772404436886985,7.089675016367833E-4,1.9761925294654196E-8,5.32786994020407E-7,1.204179513884474E-7,3.0104246954336974E-7,0.3485258662123981,1.0000000000000009
960.0,0.38866515699638104,0.15576752264022653,0.06290168923456661,0.02516140576489998,1.5108281711205275E-5,7.932457761222317E-4,4.273663587515795E-6,1.0683868993325045E-5,0.010977097820063486,0.004391026638933991,0.0017731409141560804,7.092620890573702E-4,1.9749904648354174E-8,5.324629279223808E-7,1.2046811701904145E-7,3.0116788508664723E-7,0.34882941246246685,1.0000000000000009
961.0,0.38842878469918424,0.15567279037659518,0.06292776301444664,0.02517183483253781,1.5099092571838823E-5,7.92763330430294E-4,4.2754395689621915E-6,1.0688309123424917E-5,0.010970421939919643,0.004388356172832975,0.0017738757898334945,7.095560358435686E-4,1.973789186865553E-8,5.321390738924844E-7,1.205181736727192E-7,3.0129302818667303E-7,0.3491328172789452,1.0000000000000009
962.0,0.3881925670636685,0.15557812009760597,0.06295378003530927,0.0251822411968596,1.5089909445560617E-5,7.922812004227845E-4,4.277211688396709E-6,1.0692739598379534E-5,0.010963750427897052,0.004385687454055084,0.0017746090656791432,7.098493426993436E-4,1.9725886950067872E-8,5.318154317827129E-7,1.2056812146921026E-7,3.0141789914277207E-7,0.3494360807277324,1.0000000000000009
963.0,0.3879565039819047,0.15548351176000352,0.06297974035953428,0.025192624882817045,1.5080732328174188E-5,7.917993858793982E-4,4.278979950063109E-6,1.069716042879838E-5,0.010957083280947471,0.0043830204813809686,0.0017753407434513062,7.101420103280054E-4,1.9713889887104833E-8,5.314920014451693E-7,1.20617960528133E-7,3.015424982539907E-7,0.349739202874697,1.0000000000000007
964.0,0.38772059534604275,0.15538896532056418,0.06300564404944341,0.025202985915338642,1.507156121548615E-5,7.913178865799916E-4,4.280744358201204E-6,1.0701571625281068E-5,0.010950420496024888,0.004380355253592172,0.0017760708249066279,7.104340394322099E-4,1.970190067428408E-8,5.311687827320654E-7,1.2066769096899446E-7,3.0166682581909743E-7,0.3500421837856768,1.0000000000000009
965.0,0.3874848410483118,0.155294480736096,0.06303149116730042,0.0252133243193297,1.5062396103306192E-5,7.908367023045827E-4,4.282504917046866E-6,1.070597319841736E-5,0.010943762070085529,0.004377691769471133,0.001776799311800119,7.107254307139601E-4,1.968991930612729E-8,5.308457754957216E-7,1.2071731291119064E-7,3.017908821365827E-7,0.35034502352647895,1.0000000000000007
966.0,0.38724924098102015,0.1552000579634387,0.06305728177531121,0.025223640119672368,1.5053236987447075E-5,7.903558328333509E-4,4.284261630832027E-6,1.0710365158787164E-5,0.010937108000087849,0.004375030027801182,0.0017775262058851583,7.110161848746057E-4,1.967794577716017E-8,5.305229795885662E-7,1.2076682647400643E-7,3.019146675046596E-7,0.35064772216287987,1.0000000000000007
967.0,0.38701379503655486,0.15510569695946366,0.06308301593562378,0.02523393334122565,1.5044083863724633E-5,7.898752779466368E-4,4.286014503784682E-6,1.0714747516960553E-5,0.01093045828299254,0.004372370027366543,0.0017782515089134932,7.113063026148443E-4,1.9665980081912433E-8,5.302003948631361E-7,1.208162317766158E-7,3.0203818222126363E-7,0.3509502797606254,1.0000000000000009
968.0,0.38677850310738204,0.15501139768107397,0.06310869371032833,0.025244204008825422,1.5034936727957776E-5,7.893950374249424E-4,4.287763540128896E-6,1.0719120283497762E-5,0.010923812915762518,0.004369711766952331,0.0017789752226352418,7.115957846347214E-4,1.965402221491781E-8,5.298780211720763E-7,1.208655289380819E-7,3.0216142658405334E-7,0.35125269638543083,1.0000000000000007
969.0,0.38654336508604675,0.15491716008520423,0.06313431516145733,0.025254452147284463,1.5025795575968466E-5,7.889151110489303E-4,4.289508744084803E-6,1.072348346894921E-5,0.01091717189536293,0.004367055245344552,0.001779697348798894,7.118846316336316E-4,1.964207217071405E-8,5.2955585836814E-7,1.209147180773571E-7,3.0228440089041025E-7,0.35155497210298065,1.0000000000000009
970.0,0.3863083808651728,0.15482298412882067,0.0631598803509855,0.025264677781392467,1.5016660403581743E-5,7.884354985994243E-4,4.291250119868611E-6,1.0727837083855498E-5,0.010910535218761145,0.0043644004613301035,0.0017804178891513138,7.121728443103184E-4,1.963012994384289E-8,5.292339063041883E-7,1.209637993132831E-7,3.024071054374393E-7,0.35185710697892886,1.000000000000001
971.0,0.3860735503374627,0.1547288697689211,0.06318538934082994,0.025274880935916066,1.5007531206625706E-5,7.879561998574088E-4,4.292987671692606E-6,1.0732181138747424E-5,0.010903902882926761,0.004361747413696772,0.0017811368454377394,7.124604233628759E-4,1.961819552885009E-8,5.289121648331901E-7,1.2101277276459104E-7,3.025295405219692E-7,0.3521591010788988,1.0000000000000009
972.0,0.3858388733956978,0.15463481696253487,0.0632108421928501,0.025285061635598845,1.4998407980931512E-5,7.874772146040289E-4,4.294721403765157E-6,1.0736515644145984E-5,0.010897274884831597,0.004359096101233233,0.0017818542194017848,7.127473694887481E-4,1.96062689202854E-8,5.285906338082222E-7,1.2106163854990166E-7,3.026517064405523E-7,0.35246095446848336,1.0000000000000009
973.0,0.38560434993273796,0.1545408256667228,0.06323623896884792,0.02529521990516137,1.4989290722333373E-5,7.869985426205901E-4,4.2964513202907134E-6,1.0740840610562385E-5,0.01089065122144969,0.004356446522729051,0.0017825700127854424,7.130336833847303E-4,1.9594350112702567E-8,5.282693130824693E-7,1.2111039678772527E-7,3.0277360348946503E-7,0.35276266721324473,1.0000000000000009
974.0,0.3853699798415217,0.15444689583857726,0.06326157973056779,0.025305355769301204,1.4980179426668566E-5,7.865201836885586E-4,4.298177425469817E-6,1.0745156048498064E-5,0.0108840318897573,0.004353798676974676,0.0017832842273290833,7.133193657469693E-4,1.9582439100659338E-8,5.279482025092238E-7,1.2115904759646193E-7,3.0289523196470817E-7,0.3530642393787146,1.0000000000000009
975.0,0.385135763015066,0.15435302743522206,0.06328686453969666,0.025315469252692922,1.4971074089777414E-5,7.860421375895607E-4,4.299899723499099E-6,1.0749461968444674E-5,0.010877416886732902,0.004351152562761448,0.0017839968647714588,7.136044172709642E-4,1.957053587871745E-8,5.276273019418855E-7,1.212075910944015E-7,3.030165921620072E-7,0.3533656710303942,1.0000000000000009
976.0,0.3849016993464664,0.15425922041381246,0.06331209345786408,0.025325560379988146,1.496197470750329E-5,7.855644041053827E-4,4.301618218571284E-6,1.0753758380884111E-5,0.010870806209357188,0.004348508178881592,0.0017847079268497024,7.138888386515667E-4,1.9558640441442627E-8,5.273066112339619E-7,1.2125602739972382E-7,3.0313768437681226E-7,0.35366696223375405,1.0000000000000009
977.0,0.3846677887288967,0.15416547473153513,0.06333726654664223,0.02533562917581554,1.4952881275692623E-5,7.850869830179713E-4,4.3033329148751965E-6,1.0758045296288514E-5,0.010864199854613064,0.004345865524128219,0.0017854174152993308,7.141726305829819E-4,1.9546752783404583E-8,5.269861302390679E-7,1.2130435663049872E-7,3.0325850890429853E-7,0.35396811305423437,1.0000000000000009
978.0,0.3844340310556091,0.1540717903456082,0.06336238386754599,0.02534567566478086,1.4943793790194875E-5,7.846098741094329E-4,4.305043816595762E-6,1.0762322725120275E-5,0.010857597819485648,0.004343224597295325,0.001786125331854245,7.144557937587687E-4,1.953487289917701E-8,5.266658588109257E-7,1.2135257890468608E-7,3.033790660393665E-7,0.3542691235572448,1.0000000000000009
979.0,0.3842004262199341,0.15397816721328106,0.06338744548203297,0.025355699871466946,1.4934712246862566E-5,7.841330771620334E-4,4.306750927914011E-6,1.076659067783205E-5,0.01085100010096227,0.004340585397177789,0.0017868316782467322,7.147383288718404E-4,1.952300078333758E-8,5.263457968033648E-7,1.2140069434013605E-7,3.034993560766422E-7,0.35456999380816456,1.0000000000000009
980.0,0.3839669741152805,0.15388460529183454,0.06341245145150358,0.02536570182043376,1.4925636641551247E-5,7.836565919581989E-4,4.3084542530070815E-6,1.0770849164866767E-5,0.010844406696032467,0.004337947922571376,0.0017875364562074674,7.150202366144652E-4,1.9511136430467943E-8,5.26025944070322E-7,1.2144870305458908E-7,3.036193793104774E-7,0.3548707238723423,1.0000000000000009
981.0,0.38373367463513514,0.15379110453858075,0.06343740183730105,0.025375681536218404,1.4916566970119515E-5,7.831804182805148E-4,4.310153796048223E-6,1.0775098196657629E-5,0.010837817601687985,0.0043353121722727326,0.001788239667465514,7.153015176782671E-4,1.9499279835153718E-8,5.257063004658409E-7,1.21496605165676E-7,3.0373913603494983E-7,0.35517131381509626,1.0000000000000013
982.0,0.3835005276730629,0.15369766491086315,0.06346229670071155,0.02538563904333513,1.4907503228429003E-5,7.827045559117259E-4,4.311849561206801E-6,1.0779337783628126E-5,0.010831232814922776,0.004332678145079387,0.0017889413137483256,7.155821727542259E-4,1.9487430991984507E-8,5.253868658440725E-7,1.2154440079091814E-7,3.0385862654386346E-7,0.3554717637017143,1.0000000000000009
983.0,0.38326753312270695,0.15360428636605641,0.06348713610296412,0.02539557436627537,1.4898445412344376E-5,7.822290046347365E-4,4.313541552648299E-6,1.0783567936192051E-5,0.010824652332732996,0.004330045839789752,0.0017896413967817477,7.158622025326784E-4,1.9475589895553866E-8,5.250676400592747E-7,1.2159209004772742E-7,3.039778511307488E-7,0.35577207359745383,1.0000000000000009
984.0,0.3830346908777882,0.15351096886156654,0.06351192010523085,0.025405487529507748,1.488939351773333E-5,7.817537642326096E-4,4.3152297745343215E-6,1.0787788664753492E-5,0.010818076152117002,0.0043274152552031184,0.0017903399182900186,7.161416077033182E-4,1.9463756540459318E-8,5.24748622965812E-7,1.2163967305340643E-7,3.0409681008886286E-7,0.35607224356754186,1.0000000000000009
985.0,0.3828020008321056,0.15341771235483068,0.06353664876862684,0.025415378557478108,1.4880347540466595E-5,7.812788344885679E-4,4.3169142310226E-6,1.0791999979706859E-5,0.010811504270075354,0.0043247863901196585,0.0017910368799957715,7.16420388955197E-4,1.9451930921302353E-8,5.244298144181559E-7,1.2168714992514858E-7,3.042155037111899E-7,0.35637227367717494,1.0000000000000009
986.0,0.38256946287953597,0.15332451680331724,0.06356132215421029,0.02542524747460953,1.4871307476417928E-5,7.808042151859927E-4,4.318594926266993E-6,1.0796201891436872E-5,0.010804936683610808,0.004322159243340424,0.001791732283620035,7.166985469767246E-4,1.944011303268842E-8,5.241112142708845E-7,1.2173452078003807E-7,3.043339322904411E-7,0.35667216399151935,1.000000000000001
987.0,0.3823370769140339,0.1532313821645258,0.06358594032298251,0.025435094305302344,1.4862273321464109E-5,7.80329906108424E-4,4.320271864417491E-6,1.0800394410318588E-5,0.01079837338972832,0.004319533813667347,0.0017924261308822351,7.1697608245567E-4,1.9428302869226915E-8,5.237928223786827E-7,1.2178178573505015E-7,3.044520961190553E-7,0.356971914575711,1.0000000000000009
988.0,0.38210484282963175,0.15313830839598713,0.06361050333588802,0.025444919073934157,1.4853245071484944E-5,7.798559070395608E-4,4.321945049620219E-6,1.0804577546717404E-5,0.010791814385435042,0.004316910099903235,0.0017931184235001963,7.172529960791614E-4,1.941650042553119E-8,5.234746385963417E-7,1.2182894490705106E-7,3.0456999548919865E-7,0.3572715254948553,1.0000000000000009
989.0,0.38187276052043956,0.1530452954552631,0.0636350112538146,0.025454721804859873,1.4844222722363258E-5,7.793822177632607E-4,4.323614486017442E-6,1.0808751310989058E-5,0.010785259667740318,0.004314288100851776,0.001793809163190143,7.175292885336869E-4,1.940470569621855E-8,5.231566627787594E-7,1.218759984127983E-7,3.046876306927656E-7,0.35757099681402754,1.0000000000000007
990.0,0.381640829880645,0.15295234329994667,0.06365946413759327,0.025464502522411708,1.4835206269984896E-5,7.789088380635393E-4,4.325280177747565E-6,1.0812915713479643E-5,0.010778709233655686,0.004311667815317534,0.0017944983516667012,7.178049605050955E-4,1.939291867591025E-8,5.228388947809399E-7,1.219229463689405E-7,3.0480500202137833E-7,0.35787032859827256,1.0000000000000009
991.0,0.38140905080451337,0.15285945188766192,0.0636838620479984,0.025474261250899213,1.4826195710238714E-5,7.78435767724571E-4,4.326942128945141E-6,1.0817070764525619E-5,0.010772163080194873,0.004309049242105949,0.0017951859906428997,7.180800126785971E-4,1.9381139359231475E-8,5.225213344579936E-7,1.2196978889201767E-7,3.049221097663877E-7,0.35816952091260484,1.0000000000000009
992.0,0.3811774231863873,0.15276662117606402,0.06370820504574777,0.02548399801460929,1.4817191039016594E-5,7.779630065306884E-4,4.328600343740869E-6,1.0821216474453814E-5,0.010765621204373797,0.004306432380023337,0.0017958720818301713,7.183544457387631E-4,1.9369367740811357E-8,5.222039816651375E-7,1.2201652609846136E-7,3.0503895421887305E-7,0.35846857382200875,1.0000000000000009
993.0,0.3809459469206871,0.15267385112283913,0.06373249319150255,0.025493712837806222,1.4808192252213413E-5,7.77490554266382E-4,4.330254826261601E-6,1.0825352853581435E-5,0.010759083603210562,0.004303817227876889,0.0017965566269383547,7.186282603695276E-4,1.9357603815282976E-8,5.218868362576941E-7,1.2206315810459453E-7,3.0515553566964245E-7,0.3587674873914382,1.0000000000000007
994.0,0.38071462190191036,0.15258114168570444,0.06375672654586743,0.02550340574473168,1.4799199345727073E-5,7.770184107163003E-4,4.331905580630345E-6,1.0829479912216083E-5,0.01075255027372546,0.00430120378447467,0.001797239627675695,7.189014572541871E-4,1.934584757728333E-8,5.215698980910925E-7,1.2210968502663185E-7,3.0527185440923326E-7,0.35906626168581696,1.0000000000000007
995.0,0.38048344802463197,0.15248849282240817,0.06378090516939061,0.025513076759604743,1.4790212315458472E-5,7.765465756652498E-4,4.333552610966266E-6,1.0833597660655747E-5,0.010746021212940967,0.0042985920486256195,0.001797921085748846,7.191740370754014E-4,1.9334099021453354E-8,5.212531670208675E-7,1.2215610698067962E-7,3.0538791072791195E-7,0.35936489677003847,1.0000000000000009
996.0,0.38025242518350416,0.15239590449072948,0.06380502912256387,0.025522725906621933,1.4781231157311521E-5,7.760750488981945E-4,4.335195921384692E-6,1.0837706109188828E-5,0.010739496417881736,0.00429598201913955,0.0017986010028628713,7.194460005151944E-4,1.9322358142437918E-8,5.209366429026599E-7,1.2220242408273604E-7,3.055037049156746E-7,0.35966339270896597,1.0000000000000009
