timestamp,SY,AY,SO,AO,RA,RS,ARe,SRe,sum
94.0,1.862902214861691E197,-5.746150451787121E196,-3.1609037477702617E193,9.76996082879029E192,5.745265220061062E196,-1.862612188879885E197,-9.176435681792218E191,2.6064392970582863E192,-3.0473004958969792E181
95.0,9.64391274497417E202,-3.0481535169963016E202,-1.6363436420763244E199,5.182661368330423E198,3.047684096084249E202,-9.642411422533613E202,-4.88452247811689E197,1.3502120151807116E198,-9.003585685233427E186
96.0,4.993119864112821E208,-1.6157695870137324E208,-8.47214267985906E204,2.7472335689784383E204,1.6155208443545822E208,-4.992342605784209E208,-2.598069774776255E203,6.99559393752665E203,9.428969684612276E192
97.0,2.585506041685857E214,-8.558998909742413E213,-4.386992119692746E210,1.4552555871951308E210,8.557681749162794E213,-2.5851035930487414E214,-1.3809500757729257E209,3.6250574853930295E209,1.1995933867101685E198
98.0,1.33897756901536E220,-4.5308973852110797E219,-2.271928327740337E216,7.703723229520364E215,4.530200366259594E219,-1.3387691638244241E220,-7.335337146613076E214,1.8787641838399275E215,-9.793939368728234E202
99.0,6.935129169301666E225,-2.397058725744975E225,-1.1767275099548725E222,4.075634709748858E221,2.3966901019491844E225,-6.934049827692059E225,-3.8939675184202736E220,9.7385900349046E220,1.4052298634389273E210
100.0,3.592432684574641E231,-1.2674202241053472E231,-6.095509581360964E227,2.1549506907308798E227,1.2672253880123124E231,-3.5918736213273755E231,-2.065897603842749E226,5.048771087015133E226,-5.734494957150006E215
101.0,1.861122138773734E237,-6.697664292456083E236,-3.157884787256925E233,1.1387809655204705E233,6.696635053963093E236,-1.860832528531725E237,-1.0954247252871238E232,2.6178236716392E232,-1.071525765152823E221
102.0,9.643009157051925E242,-3.537522631293457E242,-1.6361910444558594E239,6.014730380290969E238,3.5369792113932425E242,-9.641508722161568E242,-5.805313781526025E237,1.3575615409623413E238,-3.0666568527782947E227
103.0,4.996904665984269E248,-1.8674958763641712E248,-8.47856827557036E244,3.1752410203468733E244,1.8672091025765785E248,-4.996127220459702E248,-3.0750314441662842E243,7.041130299074962E243,1.5457258256468933E233
104.0,2.5896414605845054E254,-9.854062928976239E253,-4.3940108310626404E250,1.6754538848673185E250,9.852550278934542E253,-2.589238584333964E254,-1.6280384317213826E249,3.6524832564919334E249,1.476586295427992E238
105.0,1.3422320816427057E260,-5.19728144160337E259,-2.2774514296047094E256,8.83676854908491E255,5.1964839198109154E259,-1.3420232859382898E260,-8.61550624550786E254,1.89494385443281E255,-3.3162536280123845E244
106.0,6.95767753714372E265,-2.7400070481938417E265,-1.1805539277724857E262,4.658745838235238E261,2.7395867465658765E265,-6.95659530867187E265,-4.55729558584637E260,9.832545592159536E260,2.2155646189371956E248
107.0,3.607023661601874E271,-1.4439441175231082E271,-6.120269541818045E267,2.45509223205368E267,1.4437227047156089E271,-3.606462661212932E271,-2.4096415706210604E266,5.102656523945009E266,-7.0370941930398305E255
108.0,1.8701696433765E277,-7.606423919043163E276,-3.1732375542307966E273,1.2932963044646622E273,7.605257980265957E276,-1.8698788038095574E277,-1.2735752726025179E272,2.6484188480494856E272,-3.462226520906206E261
109.0,9.697496646831183E282,-4.0054357505145186E282,-1.6454369438776416E279,6.810317530762859E278,4.004822005780435E282,-9.695988688830077E282,-6.7287018993662795E277,1.3747894277123822E278,-2.605383962760266E267
