timestamp,SY,AY,SO,AO,RA,RS,ARe,SRe,sum
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.5553737971736173,0.4412434222940179,0.0013882229074608636,0.0011026076241480653,1.3896474855445946E-4,7.525967254462199E-4,1.6984331121505342E-7,2.1868344398910323E-7,1.0
3.0,0.39193707155390023,0.6024156411281384,0.0019611918261824013,0.0030090256704391923,-1.5907108889987986E-4,8.353401483831258E-4,4.881637036545749E-7,3.125981529476366E-7,1.0
4.0,0.3319522984428633,0.6600545290255132,0.0024896556447302656,0.004948026447055906,1.461748937936244E-4,4.081032905654115E-4,8.042945999095023E-7,4.079608782824397E-7,0.9999999999999999
5.0,0.3091591103234997,0.6804274827560463,0.00309391452066482,0.006799098192173683,-4.838787691464983E-5,5.671604726194867E-4,1.1157573375450523E-6,5.058545731291592E-7,1.0
6.0,0.3005786330892385,0.6865842144763369,0.0037581897037456775,0.008577969702234895,1.1997565965485117E-4,3.789884286690172E-4,1.409020696960852E-6,6.199194233144315E-7,1.0
7.0,0.29666917381509644,0.6880629201771261,0.004454974764135976,0.010312172237397743,-1.1186148620664915E-4,6.101862552025171E-4,1.7023456067493839E-6,7.318916413378298E-7,1.0000000000000002
8.0,0.2952042163567189,0.6871200925232152,0.005165934275237675,0.012020083798830702,2.1955094981107853E-4,2.672845759920349E-4,1.980867508102359E-6,8.566526866150654E-7,1.0000000000000002
9.0,0.2937687061912676,0.686142483441785,0.005881666450617528,0.013711166082675892,-9.073128859548056E-5,5.834703357991517E-4,2.2686472256542706E-6,9.701392250238344E-7,1.0000000000000002
10.0,0.2931303764887568,0.6843925754358519,0.006597374512753115,0.015390269473985321,1.2822831109598814E-4,3.575377205450245E-4,2.5443981477064038E-6,1.0936588644735222E-6,1.0000000000000004
11.0,0.29212798923438216,0.6830072024808972,0.007311152345441504,0.01705936307295374,-1.0117076001570253E-4,5.914282940558265E-4,2.8271044546934225E-6,1.2082278309453386E-6,1.0000000000000002
12.0,0.29158829343815174,0.6811814070205781,0.008021957427392278,0.018719545297282095,8.425696629870728E-5,4.001092198043753E-4,3.1002772393070112E-6,1.330353253483001E-6,1.0
13.0,0.290733243229046,0.6796746229944893,0.008729544874834353,0.020371123092177333,-5.34250693140847E-5,5.400669244010062E-4,3.3783481633846476E-6,1.4456062027511927E-6,1.0000000000000002
14.0,0.29021365403553745,0.6778521743881015,0.009433660525334947,0.02201440701813871,1.2818778525103508E-4,3.527009277006386E-4,3.6487056638674005E-6,1.5666142719910097E-6,1.0000000000000002
15.0,0.28927802537340946,0.6764471145652626,0.010134379823327943,0.023649383154729132,-1.0100562417071982E-4,5.864979775152511E-4,3.925884735441666E-6,1.678845191225955E-6,1.0000000000000004
16.0,0.28877330483259883,0.6746332759392455,0.010831552015916774,0.025276257370548307,8.605923428946618E-5,3.9355840534065776E-4,4.193344242332729E-6,1.7988578181297023E-6,1.0
17.0,0.287930807349546,0.6731604090738563,0.011525311458373369,0.02689495633732119,-5.9910369885022826E-5,5.420484120069891E-4,4.466192095284321E-6,1.9115466859377744E-6,1.0
18.0,0.2874477329742367,0.6713483909851307,0.01221555506607989,0.028505638256611194,1.4121118144623003E-4,3.3471018020034813E-4,4.7306004055601E-6,2.030755889548714E-6,1.0000000000000002
19.0,0.28655943726028016,0.6699430226225791,0.012902425599484827,0.03010822080443075,-5.625594704073344E-5,5.360066032812562E-4,5.001860272236929E-6,2.1411967127044073E-6,1.0000000000000002
20.0,0.28607176769563036,0.6681582004249885,0.013585805423100453,0.03170287574256868,1.3365613799745722E-4,3.401717177311549E-4,5.263772968881313E-6,2.2590850148315993E-6,1.0000000000000002
21.0,0.2851674418252693,0.6667910693759037,0.014265847357846442,0.03328951031675678,-8.611403061647765E-5,5.643443937581242E-4,5.532895334561802E-6,2.367865747918316E-6,1.0000000000000002
22.0,0.28472507579216727,0.664984545359783,0.014942422068834968,0.03486830713998745,1.4135564128229974E-4,3.30017213940693E-4,5.79132824016512E-6,2.4854557647003283E-6,1.0000000000000004
23.0,0.28385175970605364,0.6636095429814974,0.015615695021844867,0.036439160536866765,-5.476108526206169E-5,5.299519112650997E-4,6.057371663109675E-6,2.5935560717175644E-6,1.0000000000000009
24.0,0.2833719713678382,0.6618617867535005,0.016285545812266343,0.03800224383421263,1.2965529636611893E-4,3.397737264250343E-4,6.31404409880339E-6,2.7091652930756862E-6,1.0000000000000007
25.0,0.2824740117735117,0.6605329763336609,0.01695212625729233,0.0395574641329822,-9.701867472260931E-5,5.710465466446301E-4,6.578181658327252E-6,2.8154489733786274E-6,1.0000000000000009
26.0,0.28202111807516056,0.6587810297715224,0.017615309348100138,0.041105000657587945,1.071377593070983E-4,3.6064217947649746E-4,6.83180186296901E-6,2.9304069830415647E-6,1.0000000000000009
27.0,0.28114083175331706,0.6574569138874831,0.01827525685233278,0.04264475023640754,-1.0875730432426014E-4,5.808756297592907E-4,7.093176858562075E-6,3.0357681668347558E-6,1.0000000000000009
28.0,0.2806386816225564,0.6557748376841959,0.018931851201441585,0.04417688232251513,4.093462076960831E-5,4.2631869259637323E-4,7.345371204438179E-6,3.1484847212606904E-6,1.0000000000000004
29.0,0.28009970389609473,0.6541395147383698,0.019585177861764506,0.04570136774120324,1.5152041060040268E-4,3.118584052108028E-4,7.597109342730348E-6,3.2598374139830285E-6,1.0000000000000002
30.0,0.2793053505253463,0.6527640692219434,0.020235289529991908,0.04721820906128001,9.868606397908132E-6,4.559948305076864E-4,7.853110201119859E-6,3.3651143324050695E-6,1.0000000000000007
